GEOID,NAME,total_popE,total_popM,total_hhsE,total_hhsM,no_vehE,no_vehM,hh_1vehicleE,hh_1vehicleM,hh_2vehicleE,hh_2vehicleM,hh_3vehicleE,hh_3vehicleM,hh_4vehicle_plusE,hh_4vehicle_plusM,inc_lt_10kE,inc_lt_10kM,inc_btw_10k_15kE,inc_btw_10k_15kM,inc_btw_15k_20kE,inc_btw_15k_20kM,inc_btw_20k_25kE,inc_btw_20k_25kM,inc_btw_25k_30kE,inc_btw_25k_30kM,inc_btw_30k_35kE,inc_btw_30k_35kM,inc_btw_35k_40kE,inc_btw_35k_40kM,inc_btw_40k_45kE,inc_btw_40k_45kM,inc_btw_45k_50kE,inc_btw_45k_50kM,inc_btw_50k_60kE,inc_btw_50k_60kM,inc_btw_60k_75kE,inc_btw_60k_75kM,inc_btw_75k_100kE,inc_btw_75k_100kM,inc_btw_100k_125kE,inc_btw_100k_125kM,inc_btw_125k_150kE,inc_btw_125k_150kM,inc_btw_150k_200kE,inc_btw_150k_200kM,inc_gt_200kE,inc_gt_200kM,hh_1personE,hh_1personM,hh_2personE,hh_2personM,hh_3personE,hh_3personM,hh_4person_plusE,hh_4person_plusM,geometry,area,pop_den,pop_den1
12031011901,"Census Tract 119.01, Duval County, Florida",8190,1470,2979,418,126,107,825,234,1122,274,683,342,223,112,167,117,147,134,50,80,166,131,152,100,114,62,51,49,178,100,70,64,307,159,505,298,424,213,198,107,162,93,235,133,53,47,759,232,1120,260,510,286,590,235,"list(list(c(-81.861375, -81.857373, -81.850313, -81.848668, -81.835038, -81.834218, -81.830204, -81.828391, -81.819731, -81.815033, -81.806644, -81.80678, -81.80191, -81.796055, -81.760646, -81.760564, -81.761557, -81.762546, -81.764887, -81.768485, -81.769993, -81.770313, -81.769096, -81.770547, -81.783597, -81.790652, -81.802825, -81.814939, -81.81907, -81.819679, -81.832761, -81.848526, -81.854371, -81.859861, -81.861375, 30.330488, 30.330943, 30.332531, 30.332588, 30.332962, 30.332896, 30.331013, 
30.330581, 30.332083, 30.332588, 30.331253, 30.342235, 30.342181, 30.342658, 30.346807, 30.339277, 30.334274, 30.332145, 30.329165, 30.325476, 30.322876, 30.320374, 30.315098, 30.315082, 30.314874, 30.314755, 30.314325, 30.312701, 30.312107, 30.31202, 30.310224, 30.30902, 30.308598, 30.32834, 30.330488)))",24614700.3328413,0.000332727999498445,332.72799949844546
12031013526,"Census Tract 135.26, Duval County, Florida",8616,1077,3444,426,539,329,1085,396,1576,424,202,133,42,71,284,209,184,216,14,25,143,147,159,163,187,237,261,222,251,197,178,165,172,166,478,269,409,166,539,254,80,67,105,114,0,20,1154,467,1020,328,701,289,569,204,"list(list(c(-81.760638, -81.74781, -81.736873, -81.737207, -81.737461, -81.739329, -81.739436, -81.739448, -81.739439, -81.751104, -81.755301, -81.758009, -81.759722, -81.761416, -81.760638, 30.218814, 30.218967, 30.218993, 30.213121, 30.21183, 30.207165, 30.206581, 30.199621, 30.196821, 30.201289, 30.204266, 30.207623, 30.211998, 30.218615, 30.218814)))",4033970.86086374,0.00213586074296907,2135.8607429690687
12031013403,"Census Tract 134.03, Duval County, Florida",3336,509,1483,227,57,56,876,243,400,129,93,64,57,47,43,37,63,59,135,176,194,118,72,67,139,93,138,80,25,42,99,58,100,75,94,70,90,50,52,42,88,48,43,35,108,54,599,205,473,135,220,94,191,82,"list(list(c(-81.742946, -81.740974, -81.739134, -81.737837, -81.738039, -81.734412, -81.733905, -81.730784, -81.727468, -81.724058, -81.722819, -81.718719, -81.716987, -81.718673, -81.720467, -81.720773, -81.721921, -81.723973, -81.725875, -81.727319, -81.730162, -81.732485, -81.733295, -81.737552, -81.743063, -81.742946, 30.254284, 30.26005, 30.26026, 30.26166, 30.263704, 30.264594, 30.266065, 30.268933, 30.266536, 30.265321, 30.264739, 30.261639, 30.257159, 30.255535, 30.255341, 30.258164, 30.25949, 
30.260032, 30.259335, 30.256939, 30.254867, 30.254834, 30.247359, 30.248389, 30.248419, 30.254284)))",2842998.7596833,0.00117340888336217,1173.4088833621663
12109020300,"Census Tract 203, St. Johns County, Florida",3343,516,1277,158,143,70,629,130,436,114,40,29,29,34,76,44,166,99,70,49,114,67,76,43,80,47,112,73,30,35,84,57,114,58,121,65,111,62,120,63,3,6,0,14,0,14,460,136,511,139,169,78,137,63,"list(list(c(-81.335108, -81.332523, -81.332912, -81.333294, -81.334064, -81.334068, -81.329452, -81.328077, -81.325166, -81.325064, -81.326543, -81.326396, -81.327691, -81.325996, -81.322645, -81.322436, -81.322403, -81.319992, -81.323524, -81.323646, -81.319693, -81.323191, -81.324513, -81.323294, -81.326435, -81.326384, -81.331453, -81.333963, -81.33492, -81.334874, -81.334188, -81.334548, -81.334963, -81.333888, -81.335581, -81.335108, 29.904701, 29.905025, 29.907307, 29.909412, 29.913575, 29.914963, 
29.915951, 29.916182, 29.91131, 29.907928, 29.906602, 29.904203, 29.902761, 29.899304, 29.892446, 29.891169, 29.889954, 29.887631, 29.884239, 29.882023, 29.880313, 29.878295, 29.878403, 29.873009, 29.877031, 29.875099, 29.875119, 29.872545, 29.885782, 29.888922, 29.890145, 29.890116, 29.893731, 29.893843, 29.904632, 29.904701)))",4396558.95628096,0.000760367376678564,760.3673766785645
12109021409,"Census Tract 214.09, St. Johns County, Florida",3034,426,1233,174,58,71,413,173,470,132,180,78,112,76,157,109,0,14,13,22,28,32,16,26,29,32,104,87,36,35,42,38,83,61,38,39,85,63,129,73,204,156,154,92,115,68,307,145,554,189,164,87,208,81,"list(list(c(-81.281566, -81.280317, -81.278727, -81.277384, -81.270818, -81.269241, -81.2669032269048, -81.266591, -81.2663669202652, -81.2662054201119, -81.2660624313876, -81.265557, -81.265346, -81.26494, -81.2648703329145, -81.265628, -81.276945, -81.277623, -81.278567, -81.281317, -81.281444, -81.281566, 29.860758, 29.860685, 29.860815, 29.861118, 29.862339, 29.862045, 29.8615345842622, 29.860404, 29.8600412248781, 29.8597797633147, 29.8595482709312, 29.85873, 29.852341, 29.845341, 29.8447178392521, 
29.844627, 29.844587, 29.84834, 29.851833, 29.858042, 29.859226, 29.860758)))",2508221.64004368,0.00120962196943137,1209.6219694313652
12109021302,"Census Tract 213.02, St. Johns County, Florida",5690,554,2243,203,0,20,717,223,982,229,490,155,54,67,37,36,43,40,68,80,84,72,96,99,91,79,115,75,133,83,121,93,237,112,317,165,241,120,246,113,150,114,34,41,230,128,592,201,830,199,497,179,324,120,"list(list(c(-81.324513, -81.323191, -81.319693, -81.314999, -81.316301, -81.316259, -81.31549, -81.311686, -81.306907, -81.307035, -81.308449, -81.308831, -81.308905, -81.307508, -81.30466, -81.302197, -81.301827, -81.302575, -81.302988, -81.303306, -81.304338, -81.305656, -81.306461, -81.307048, -81.308073, -81.312252, -81.312986, -81.314438, -81.317191, -81.315637, -81.319428, -81.322419, -81.322003, -81.322348, -81.322398, -81.32264, -81.322888, -81.323034, -81.323294, -81.324513, 29.878403, 29.878295, 
29.880313, 29.87928, 29.874457, 29.87252, 29.871391, 29.870995, 29.86864, 29.867043, 29.861777, 29.858748, 29.857516, 29.853476, 29.849085, 29.84226, 29.838523, 29.832513, 29.832399, 29.832313, 29.831843, 29.831332, 29.830773, 29.830482, 29.830235, 29.830203, 29.828726, 29.828212, 29.82547, 29.82331, 29.821597, 29.821853, 29.825347, 29.839896, 29.843109, 29.851207, 29.862461, 29.869025, 29.873009, 29.878403)))",8767313.49227146,0.00064900154477376,649.0015447737597
12019030802,"Census Tract 308.02, Clay County, Florida",6668,848,2464,277,37,42,844,279,874,178,492,159,217,96,60,55,68,59,70,50,90,103,75,68,72,58,167,92,47,45,81,60,193,121,365,164,405,190,155,88,370,186,156,98,90,62,665,139,657,206,455,149,687,190,"list(list(c(-81.77674, -81.77478, -81.77379, -81.772805, -81.767355, -81.763837, -81.753172, -81.752084, -81.752007, -81.75, -81.747393, -81.746351, -81.745455, -81.735395, -81.738364, -81.741731, -81.747403, -81.75, -81.753983, -81.753528, -81.756782, -81.763858, -81.764452, -81.77076, -81.76927, -81.77609, -81.77625, -81.77655, -81.77658, -81.77672, -81.77674, 30.11799, 30.13106, 30.138038, 30.138638, 30.141863, 30.143939, 30.150208, 30.150859, 30.149771, 30.147611, 30.142316, 30.141447, 30.140375, 
30.134658, 30.131819, 30.128029, 30.124999, 30.122896, 30.1217, 30.117674, 30.112335, 30.10714, 30.107098, 30.1029, 30.10023, 30.10005, 30.10012, 30.11134, 30.1136, 30.11516, 30.11799)))",11488171.7997715,0.000580423074812705,580.4230748127051
12109020713,"Census Tract 207.13, St. Johns County, Florida",2085,298,1028,119,51,65,325,110,560,131,62,54,30,40,59,65,12,18,27,30,0,14,34,55,10,16,25,28,0,14,37,40,66,66,48,41,73,49,105,83,87,46,57,49,388,126,330,123,572,119,39,41,87,56,"list(list(c(-81.380796, -81.380207, -81.380198, -81.374399, -81.373145, -81.369748, -81.369582, -81.36877, -81.370212, -81.369986, -81.372164, -81.372125, -81.372704, -81.373628, -81.372248, -81.3708479708849, -81.3685815219708, -81.355591, -81.3555707174391, -81.360257, -81.360404, -81.362013, -81.366863, -81.373245, -81.37461, -81.378324, -81.379709, -81.38071, -81.380796, 30.195695, 30.202656, 30.203397, 30.20392, 30.200737, 30.200968, 30.200029, 30.200139, 30.202844, 30.204515, 30.210443, 30.210534, 
30.215999, 30.218874, 30.219005, 30.2193232920309, 30.2108914543346, 30.162563, 30.1624783177072, 30.161057, 30.16112, 30.161934, 30.166917, 30.171709, 30.173934, 30.180812, 30.18775, 30.194816, 30.195695)))",7121168.41205774,0.000292789031146859,292.7890311468586
12019031202,"Census Tract 312.02, Clay County, Florida",8587,1266,2768,387,0,20,339,181,1828,403,515,202,86,99,167,167,57,59,0,20,34,38,151,155,15,29,264,227,69,83,97,119,196,164,196,157,511,213,301,175,308,228,288,224,114,105,264,170,993,315,298,207,1213,312,"list(list(c(-81.80921, -81.80925, -81.809755, -81.809221, -81.78825, -81.7794, -81.77811, -81.776269, -81.76976, -81.76822, -81.76276, -81.76111, -81.76049, -81.75042, -81.73121, -81.72837, -81.724197, -81.725959, -81.728593, -81.731431, -81.732264, -81.734553, -81.735955, -81.73847, -81.740625, -81.742982, -81.744882, -81.745323, -81.746062, -81.749593, -81.756216, -81.759371, -81.76092, -81.762178, -81.76233, -81.761317, -81.76149, -81.772071, -81.806931, -81.806964, -81.80745, -81.807936, -81.80881, 
-81.80983, -81.80921, 30.04188, 30.04603, 30.074132, 30.07735, 30.0753, 30.07476, 30.07446, 30.073496, 30.06932, 30.06854, 30.06681, 30.06599, 30.06553, 30.05615, 30.03806, 30.03558, 30.033724, 30.032392, 30.028991, 30.028186, 30.025326, 30.025594, 30.023531, 30.023313, 30.020086, 30.018082, 30.014671, 30.011447, 30.009945, 30.006202, 30.004754, 30.00289, 30.002539, 30.001252, 30.00024, 29.99601, 29.993991, 30.008264, 30.023678, 30.026478, 30.02826, 30.028914, 30.02965, 30.03014, 30.04188)))",44019013.471332,0.000195074794340687,195.07479434068668
12031015501,"Census Tract 155.01, Duval County, Florida",4010,804,1460,258,209,90,494,108,574,253,122,80,61,44,133,72,56,48,63,54,79,64,79,48,66,51,16,18,61,56,41,48,307,212,125,69,165,104,35,36,91,67,109,70,34,39,394,118,494,239,302,133,270,96,"list(list(c(-81.602595, -81.589058, -81.586056, -81.583696, -81.581361, -81.57309, -81.572762, -81.572381, -81.579058, -81.587492, -81.591978, -81.593764, -81.595956, -81.593447, -81.590449, -81.590965, -81.593794, -81.597753, -81.600759, -81.601825, -81.602595, 30.32739, 30.327536, 30.327576, 30.323832, 30.321306, 30.321833, 30.318551, 30.313813, 30.313419, 30.312914, 30.312652, 30.312606, 30.313113, 30.314347, 30.317497, 30.318927, 30.322534, 30.323704, 30.324892, 30.326442, 30.32739)))",2670535.19798565,0.00150157167111098,1501.5716711109787
12031014424,"Census Tract 144.24, Duval County, Florida",6602,698,3220,359,13,23,1657,360,1197,376,353,147,0,20,60,88,46,70,99,104,0,20,129,173,65,70,33,49,207,214,124,124,332,251,425,245,383,187,377,168,99,108,520,352,321,188,1428,364,1009,346,420,213,363,83,"list(list(c(-81.51612, -81.510071, -81.506561, -81.491772, -81.489519, -81.473555, -81.466418, -81.457102, -81.451944, -81.442604, -81.439968, -81.437054, -81.436929, -81.436585, -81.438018, -81.444344, -81.447725, -81.449317, -81.464555, -81.471008, -81.481508, -81.496757, -81.498715, -81.498881, -81.510004, -81.513652, -81.51376, -81.513968, -81.514234, -81.514656, -81.51612, 30.253082, 30.253959, 30.253713, 30.251293, 30.251224, 30.251497, 30.25167, 30.25188, 30.252743, 30.25649, 30.257134, 30.257296, 
30.252335, 30.237046, 30.236135, 30.230972, 30.230146, 30.231282, 30.237202, 30.238241, 30.234741, 30.223427, 30.223581, 30.200847, 30.200645, 30.205221, 30.215932, 30.236041, 30.243341, 30.246738, 30.253082)))",21434365.293087,0.000308010053469102,308.01005346910216
12031013800,"Census Tract 138, Duval County, Florida",4321,721,675,142,28,38,237,130,312,81,81,37,17,17,62,54,14,16,0,14,11,12,48,45,4,8,10,15,45,34,0,14,71,54,145,85,104,90,94,64,37,36,12,19,18,26,52,40,164,85,113,61,346,105,"list(list(c(-81.45931, -81.450309, -81.439009, -81.423555, -81.409173, -81.4032736592899, -81.404811, -81.403623, -81.393393, -81.39162, -81.394259, -81.3966550993499, -81.399592, -81.399604, -81.401707, -81.401806, -81.405107, -81.405107, -81.41006, -81.410528, -81.417632, -81.428346, -81.433579, -81.435508, -81.438272, -81.451209, -81.454309, -81.459309, -81.459709, -81.45931, 30.38394, 30.38094, 30.38654, 30.403001, 30.402302, 30.4003799443443, 30.397206, 30.394644, 30.39684, 30.396694, 30.39207, 
30.3813532579289, 30.381088, 30.377743, 30.37774, 30.376431, 30.37644, 30.37354, 30.373425, 30.370744, 30.367934, 30.368224, 30.372394, 30.374591, 30.379954, 30.37294, 30.37704, 30.37944, 30.38104, 30.38394)))",13484739.6188388,0.000320436294814574,320.4362948145737
12031000300,"Census Tract 3, Duval County, Florida",2098,444,768,109,215,66,271,89,219,64,58,45,5,6,93,56,98,51,99,49,54,50,68,43,53,37,25,26,53,41,60,46,26,19,41,26,39,28,30,29,0,14,22,19,7,11,289,90,217,70,112,65,150,71,"list(list(c(-81.64923, -81.641167, -81.638594, -81.63732, -81.625998, -81.625396, -81.624132, -81.619556, -81.619915, -81.614116, -81.613416, -81.613316, -81.628134, -81.641046, -81.64312, -81.645559, -81.645761, -81.645327, -81.646258, -81.64689, -81.649044, -81.64923, 30.356045, 30.356253, 30.355791, 30.354585, 30.354711, 30.354897, 30.356986, 30.35666, 30.354879, 30.355039, 30.346239, 30.345639, 30.345285, 30.345242, 30.345068, 30.345072, 30.34876, 30.353087, 30.351472, 30.351162, 30.351066, 30.356045
)))",3604076.38265444,0.000582118628255819,582.1186282558193
12089050507,"Census Tract 505.07, Nassau County, Florida",2014,298,800,114,42,48,234,97,296,105,115,64,113,71,54,49,28,43,14,23,23,26,69,59,30,46,83,72,33,54,0,14,51,67,111,77,154,73,62,78,25,29,39,40,24,36,121,71,360,136,172,103,147,78,"list(list(c(-81.96655, -81.96482, -81.96162, -81.96113, -81.96317, -81.96425, -81.96265, -81.95833, -81.95605, -81.95396, -81.9525, -81.94978, -81.94764, -81.94558, -81.93919, -81.938187, -81.937247, -81.936929, -81.936064, -81.936465, -81.93511, -81.936121, -81.935498, -81.934722, -81.932395, -81.931842, -81.928268, -81.924006, -81.919361, -81.91513, -81.9099, -81.90522, -81.90273, -81.89946, -81.89738, -81.89661, -81.89065, -81.88556, -81.88496, -81.88358, -81.87996, -81.87658, -81.87075, -81.86586, 
-81.86385, -81.86058, -81.85484, -81.85201, -81.837986, -81.82536, -81.82141, -81.81749, -81.80687, -81.80504, -81.79717, -81.793774, -81.790129, -81.786835, -81.784908, -81.782745, -81.782001, -81.780767, -81.779037, -81.776629, -81.774388, -81.771784, -81.771014, -81.769157, -81.767764, -81.766485, -81.765837, -81.764159, -81.762302, -81.761824, -81.759192, -81.757105, -81.755705, -81.753829, -81.753837, -81.756783, -81.754844, -81.755296, -81.754527, -81.753593, -81.750397, -81.748093, -81.746564, 
-81.746533, -81.745452, -81.741976, -81.75098, -81.81439, -81.815592, -81.81738, -81.820285, -81.82257, -81.823943, -81.824502, -81.824827, -81.825183, -81.825685, -81.825973, -81.826646, -81.828178, -81.829393, -81.829718, -81.830212, -81.83263, -81.833644, -81.833856, -81.83536, -81.83556, -81.83553, -81.835125, -81.83431, -81.83364, -81.83252, -81.83527, -81.8364, -81.84026, -81.842377, -81.84536, -81.85161, -81.86667, -81.87736, -81.89398, -81.90201, -81.90361, -81.91648, -81.91739, -81.94284, 
-81.95802, -81.963154, -81.964152, -81.965042, -81.964528, -81.963422, -81.963042, -81.961708, -81.961787, -81.964891, -81.9652, -81.96412, -81.96445, -81.967881, -81.96655, 30.58571, 30.58912, 30.5936, 30.59599, 30.60033, 30.6013, 30.6027, 30.60797, 30.60967, 30.6119, 30.61286, 30.61336, 30.61437, 30.61599, 30.6189, 30.619578, 30.618597, 30.616667, 30.615511, 30.613707, 30.611975, 30.61137, 30.609747, 30.605, 30.60269, 30.60137, 30.597905, 30.60089, 30.599071, 30.59704, 30.5976, 30.59921, 30.60084, 
30.60253, 30.60709, 30.6077, 30.60745, 30.61023, 30.61179, 30.61221, 30.61484, 30.61785, 30.61973, 30.63152, 30.63452, 30.63723, 30.63278, 30.62969, 30.634983, 30.63539, 30.63526, 30.63434, 30.62913, 30.62708, 30.62598, 30.631181, 30.629797, 30.62753, 30.627954, 30.626308, 30.627117, 30.626528, 30.627325, 30.624606, 30.62503, 30.622438, 30.622713, 30.621629, 30.621953, 30.623404, 30.62303, 30.620351, 30.620147, 30.621048, 30.619711, 30.620288, 30.621833, 30.621243, 30.619071, 30.617482, 30.616073, 
30.614319, 30.61313, 30.612277, 30.611481, 30.608663, 30.609311, 30.610644, 30.610846, 30.608477, 30.60366, 30.58033, 30.579708, 30.57826, 30.574824, 30.575353, 30.576013, 30.576541, 30.577239, 30.577707, 30.578494, 30.579206, 30.581535, 30.584318, 30.585462, 30.588201, 30.588438, 30.580824, 30.577679, 30.577005, 30.57227, 30.57101, 30.57027, 30.568915, 30.56741, 30.56666, 30.56573, 30.56224, 30.561, 30.56094, 30.561444, 30.56174, 30.56094, 30.55787, 30.55534, 30.55401, 30.55432, 30.5547, 30.55928, 
30.5595, 30.56177, 30.56447, 30.563756, 30.565262, 30.567974, 30.57002, 30.571841, 30.574014, 30.577507, 30.579522, 30.578628, 30.581172, 30.583487, 30.584296, 30.584604, 30.58571)))",110556417.946669,1.8216943325457e-05,18.216943325457024
12031014418,"Census Tract 144.18, Duval County, Florida",1670,262,628,81,0,14,198,120,265,96,113,62,52,36,61,92,11,19,0,14,33,52,0,14,0,14,28,45,11,17,0,14,64,82,12,19,17,19,70,52,21,25,116,73,184,77,76,62,365,121,78,48,109,54,"list(list(c(-81.55198, -81.550372, -81.550372, -81.547996, -81.543772, -81.537527, -81.537177, -81.53601, -81.533303, -81.53119, -81.531212, -81.5251, -81.520687, -81.520602, -81.527812, -81.542328, -81.545381, -81.549047, -81.551928, -81.551925, -81.551961, -81.55198, 30.231279, 30.231201, 30.234351, 30.233214, 30.234761, 30.229543, 30.227977, 30.227577, 30.22423, 30.223386, 30.220764, 30.220849, 30.22119, 30.215821, 30.215588, 30.215343, 30.216062, 30.218242, 30.218533, 30.220788, 30.227375, 30.231279
)))",3798112.91071393,0.000439692036350254,439.69203635025406
12031014339,"Census Tract 143.39, Duval County, Florida",3688,725,1543,295,34,32,458,169,739,276,289,123,23,37,48,61,0,14,15,25,22,37,73,96,11,19,22,34,49,68,0,14,25,27,192,107,216,130,265,137,136,110,233,214,236,118,318,152,760,268,248,124,217,105,"list(list(c(-81.48904, -81.484867, -81.471796, -81.466357, -81.46622, -81.464211, -81.462401, -81.461748, -81.459188, -81.459122, -81.458838, -81.467271, -81.48868, -81.488822, -81.488954, -81.48904, 30.306395, 30.306475, 30.306514, 30.306523, 30.30528, 30.304145, 30.304244, 30.30653, 30.306533, 30.301996, 30.287665, 30.287575, 30.287329, 30.295554, 30.302229, 30.306395)))",5952174.83591391,0.000619605455429089,619.6054554290886
12031010306,"Census Tract 103.06, Duval County, Florida",1207,325,511,71,70,111,233,113,37,54,113,97,58,66,86,82,95,123,0,14,21,38,0,14,65,76,0,14,0,14,19,34,73,76,57,62,65,73,25,37,5,9,0,14,0,14,202,69,164,67,40,52,105,85,"list(list(c(-81.698008, -81.678174, -81.677584, -81.671802, -81.67159, -81.680565, -81.694093, -81.696173, -81.698008, 30.438699, 30.438945, 30.439019, 30.439108, 30.429812, 30.429847, 30.429768, 30.435401, 30.438699)))",2337048.00115666,0.000516463504131121,516.4635041311212
12109020500,"Census Tract 205, St. Johns County, Florida",4067,772,1613,269,120,79,499,170,648,179,276,95,70,45,37,31,31,35,54,52,48,46,38,51,46,38,43,34,25,29,4,9,56,43,192,78,199,81,151,86,117,53,343,166,229,88,576,140,583,152,264,122,190,84,"list(list(c(-81.316712, -81.307337, -81.305893, -81.302113, -81.301368, -81.299606, -81.297178, -81.29345, -81.285023, -81.284433, -81.282283, -81.280385, -81.286023, -81.28695, -81.286608, -81.286032, -81.285721, -81.284786, -81.284754, -81.284375, -81.290056, -81.290918, -81.298356, -81.298925, -81.299249, -81.299648, -81.300023, -81.30065, -81.300799, -81.300941, -81.303259, -81.305037, -81.304442, -81.302462, -81.302295, -81.303932, -81.305049, -81.308819, -81.310114, -81.313933, -81.314834, 
-81.316565, -81.316712, 29.899253, 29.899427, 29.903156, 29.907058, 29.907768, 29.908405, 29.902771, 29.89606, 29.88616, 29.884663, 29.883349, 29.881356, 29.880742, 29.881002, 29.880523, 29.878313, 29.877134, 29.87366, 29.873548, 29.872185, 29.871991, 29.871026, 29.870983, 29.870831, 29.870613, 29.870542, 29.870656, 29.870736, 29.870906, 29.871385, 29.870419, 29.86942, 29.871622, 29.875246, 29.87739, 29.877593, 29.879205, 29.881573, 29.88305, 29.892178, 29.898044, 29.897961, 29.899253)))",7433892.27164333,0.000547088907316241,547.0889073162408
12031002502,"Census Tract 25.02, Duval County, Florida",3895,480,1779,274,111,61,724,246,721,168,207,87,16,20,37,33,34,38,57,43,113,82,108,54,67,53,60,50,167,159,137,94,127,76,294,128,267,122,119,67,57,44,95,64,40,32,725,248,665,158,211,94,178,64,"list(list(c(-81.730737, -81.72883, -81.722459, -81.720072, -81.715663, -81.713812, -81.713754, -81.717676, -81.717617, -81.718212, -81.714184, -81.713177, -81.715134, -81.722095, -81.726374, -81.730602, -81.730635, -81.730695, -81.730691, -81.730737, 30.317217, 30.317597, 30.32055, 30.320694, 30.320736, 30.320753, 30.316869, 30.316867, 30.312861, 30.312352, 30.308804, 30.30792, 30.306658, 30.306677, 30.306771, 30.306877, 30.309209, 30.312341, 30.315262, 30.317217)))",2058956.24277725,0.00189173520013528,1891.7352001352804
